Id,Label,timeset,category,startyearcorfixvalue,endyearcor,Size,Color
Q125559455,Medardus Van De Poele,"<[1899.0, 1899.0]>",Person,1899,1899,15.106382,"#ffbcae"
Q118612085,Michael Buckley,"<[1858.0, 1858.0]>",Person,1858,1858,18.936169,"#d97dd8"
Q15982597,Monica De Vriese,"<[1861.0, 1862.0]>",Person,1861,1862,16.382978,"#d97dd8"
Q18655152,Napoleon de Pauw,"<[1894.0, 1894.0]>",Person,1894,1894,21.489361,"#d97dd8"
Q672816,Nicholas Wiseman,"<[1862.0, 1862.0]>",Person,1862,1862,18.936169,"#d97dd8"
Q116621407,Octavie Petyt,"<[1893.0, 1899.0]>",Person,1893,1899,11.276596,"#ffbcae"
Q129121545,Oda Verriest,"<[1855.0, 1855.0]>",Person,1855,1855,16.382978,"#d97dd8"
Q119472087,Onze Dageraad,"<[1710.0, 1710.0]>",Person,1710,1710,11.276596,"#d97dd8"
Q784390,Paul Alberdingk Thijm,"<[1862.0, 1886.0]>",Person,1862,1886,22.765957,"#d97dd8"
Q1896762,Paul Kiroul,"<[1896.0, 1898.0]>",Person,1896,1898,12.553191,"#ffbcae"
Q56036064,Peter Jozef Scherpenseel,"<[1888.0, 1888.0]>",Person,1888,1888,17.659575,"#d97dd8"
Q117244643,Philomena De Smet,"<[1871.0, 1871.0]>",Person,1871,1871,15.106382,"#d97dd8"
Q118732528,Pierre Laigneil,"<[1860.0, 1861.0]>",Person,1860,1861,12.553191,"#d97dd8"
Q28584401,Pierre Nicolas Croquison,"<[1880.0, 1880.0]>",Person,1880,1880,15.106382,"#d97dd8"
Q110039178,Pieter Baes,"<[1887.0, 1887.0]>",Person,1887,1887,31.702127,"#d97dd8"
Q118136722,Pieter Benoit,"<[1710.0, 1710.0]>",Person,1710,1710,30.425531,"#d97dd8"
Q2182306,Pieter Boutens,"<[1710.0, 1710.0]>",Person,1710,1710,12.553191,"#d97dd8"
Q2182589,Pieter Busschaert,"<[1710.0, 1710.0]>",Person,1710,1710,25.319149,"#d97dd8"
Q14101076,Pieter Génard,"<[1886.0, 1886.0]>",Person,1886,1886,21.489361,"#d97dd8"
Q15982596,Pieter Jan Gezelle,"<[1849.0, 1863.0]>",Person,1849,1863,26.595745,"#d97dd8"
Q115836217,Pieter Plets,"<[1861.0, 1861.0]>",Person,1861,1861,17.659575,"#d97dd8"
Q6242432,Pieter Willems,"<[1879.0, 1891.0]>",Person,1879,1891,21.489361,"#d97dd8"
Q42306892,Pieter van den Broeck,"<[1892.0, 1898.0]>",Person,1892,1898,10,"#ffbcae"
Q110039180,Placidus Haghebaert,"<[1879.0, 1899.0]>",Person,1879,1899,21.489361,"#ffbcae"
Q3515115,Pol de Mont,"<[1920.0, 1920.0]>",Person,1920,1920,32.978722,"#d97dd8"
Q110039361,Polydoor Dionysius Daniëls,"<[1885.0, 1885.0]>",Person,1885,1885,27.872339,"#d97dd8"
Q2754460,Prosper Antoine Van Langendonck,"<[1710.0, 1710.0]>",Person,1710,1710,13.829787,"#d97dd8"
Q122801933,Rafaël Debo,"<[1883.0, 1899.0]>",Person,1883,1899,21.489361,"#ffbcae"
Q113436988,Reinaert de Vos,"<[1710.0, 1710.0]>",Person,1710,1710,10,"#d97dd8"
Q119699762,René Frans Adriaens,"<[1876.0, 1876.0]>",Person,1876,1876,12.553191,"#d97dd8"
Q64302,Richard Andree,"<[1891.0, 1891.0]>",Person,1891,1891,20.212765,"#d97dd8"
Q117244395,Romaan Gislijn Gezelle,"<[1870.0, 1870.0]>",Person,1870,1870,20.212765,"#d97dd8"
Q126687489,Romain Joseph Lagae,"<[1710.0, 1710.0]>",Person,1710,1710,12.553191,"#d97dd8"
Q119006339,Samuel Roper,"<[1710.0, 1710.0]>",Person,1710,1710,12.553191,"#d97dd8"
Q116508674,Savina L.J. van Caloen-de Gourcy,"<[1891.0, 1892.0]>",Person,1891,1892,13.829787,"#d97dd8"
Q14331462,Seraphijn Dequidt,"<[1893.0, 1893.0]>",Person,1893,1893,21.489361,"#d97dd8"
Q56036025,Servaas Domien Daems,"<[1886.0, 1886.0]>",Person,1886,1886,22.765957,"#d97dd8"
Q116522102,Sidonie Mahieu,"<[1891.0, 1891.0]>",Person,1891,1891,20.212765,"#d97dd8"
Q2663876,Sint-Lodewijkscollege,"<[1845.0, 1851.0]>",Person,1845,1851,121.063828,"#d97dd8"
Q116620790,Sophia Elizabeth Peeters,"<[1897.0, 1897.0]>",Person,1897,1897,12.553191,"#ffbcae"
Q175669,Stijn Streuvels,"<[1903.0, 1903.0]>",Person,1903,1903,22.765957,"#ffbcae"
Q116621828,Stéphanie Hendryckx,"<[1873.0, 1873.0]>",Person,1873,1873,15.106382,"#d97dd8"
Q56036026,Taco Hajo de Beer,"<[1882.0, 1887.0]>",Person,1882,1887,16.382978,"#d97dd8"
Q116620970,Teresa Hercy,"<[1862.0, 1862.0]>",Person,1862,1862,13.829787,"#d97dd8"
Q2393557,Theodoor Sevens,"<[1886.0, 1886.0]>",Person,1886,1886,25.319149,"#d97dd8"
Q719358,Theophiel Coopman,"<[1887.0, 1893.0]>",Person,1887,1893,18.936169,"#d97dd8"
Q7790140,Thomas Grant,"<[1857.0, 1864.0]>",Person,1857,1864,17.659575,"#d97dd8"
Q120248482,Thomas Harrison Sale,"<[1857.0, 1857.0]>",Person,1857,1857,15.106382,"#d97dd8"
Q126913566,Valeer Alfons Vansteenhuyse,"<[1710.0, 1710.0]>",Person,1710,1710,12.553191,"#d97dd8"
Q3557112,Victor Alexis dela Montagne,"<[1710.0, 1710.0]>",Person,1710,1710,16.382978,"#d97dd8"
Q115818151,Victor Beheyt,"<[1887.0, 1887.0]>",Person,1887,1887,27.872339,"#d97dd8"
Q80079104,Victor Huys,"<[1856.0, 1856.0]>",Person,1856,1856,22.765957,"#d97dd8"
Q115817390,Victor Lanssen,"<[1710.0, 1710.0]>",Person,1710,1710,25.319149,"#d97dd8"
Q118151362,Victor Leonardus Franciscus Goethals,"<[1892.0, 1895.0]>",Person,1892,1895,24.042553,"#d97dd8"
Q113681935,Victor Van Coillie,"<[1861.0, 1862.0]>",Person,1861,1862,29.148935,"#d97dd8"
Q129256307,Vincent William Eyre,"<[1710.0, 1710.0]>",Person,1710,1710,10,"#d97dd8"
Q29019503,Willem De Vreese,"<[1891.0, 1898.0]>",Person,1891,1898,25.319149,"#ffbcae"
Q118644563,William Crombleholme,"<[1854.0, 1866.0]>",Person,1854,1866,16.382978,"#d97dd8"
Q129256364,William Henry Eyre,"<[1710.0, 1710.0]>",Person,1710,1710,10,"#d97dd8"
Q2062803,William Henry James Weale,"<[1892.0, 1892.0]>",Person,1892,1892,32.978722,"#d97dd8"
Q120471627,William Thompson,"<[1861.0, 1861.0]>",Person,1861,1861,15.106382,"#d97dd8"
Q118766019,William Woodlock,"<[1879.0, 1879.0]>",Person,1879,1879,15.106382,"#d97dd8"
Q118547498,Zuidnederlandsche Maatschappij van Taalkunde,"<[1899.0, 1899.0]>",Person,1899,1899,10,"#ffbcae"
Q116620896,Zulma De Bo,"<[1878.0, 1878.0]>",Person,1878,1878,10,"#d97dd8"
Q60481099,graf van Guido Gezelle,"<[1710.0, 1710.0]>",Person,1710,1710,10,"#d97dd8"
Q115814290,Aimé Erneste Marie Dierick,"<[1710.0, 1710.0]>",Person,1710,1710,26.595745,"#d97dd8"
Q125544971,Vitalis Jerome Joannes Trogh,"<[1710.0, 1710.0]>",Person,1710,1710,18.936169,"#d97dd8"
Q115835763,Gustaaf Van de Putte,"<[1710.0, 1710.0]>",Person,1710,1710,21.489361,"#d97dd8"
Q115980136,Joannes Catulle,"<[1710.0, 1710.0]>",Person,1710,1710,27.872339,"#d97dd8"
Q2129415,Albéric Goethals,"<[1710.0, 1710.0]>",Person,1710,1710,13.829787,"#d97dd8"
Q123600982,Cathérine Joséphine Mesnage,"<[1710.0, 1710.0]>",Person,1710,1710,11.276596,"#d97dd8"
Q120920666,P. F. Van De Meulebroucke,"<[1710.0, 1710.0]>",Person,1710,1710,12.553191,"#d97dd8"
Q116621363,Mary Margaret Weale,"<[1710.0, 1710.0]>",Person,1710,1710,12.553191,"#d97dd8"
Q120999228,Jozef Van Heffen,"<[1710.0, 1710.0]>",Person,1710,1710,17.659575,"#d97dd8"
Q120550899,Eduard De Jonghe,"<[1710.0, 1710.0]>",Person,1710,1710,16.382978,"#d97dd8"
Q125538145,Patrick Joseph Ryan,"<[1710.0, 1710.0]>",Person,1710,1710,15.106382,"#d97dd8"
Q119040262,Leon Auguste Joseph Marie Verhoef,"<[1710.0, 1710.0]>",Person,1710,1710,13.829787,"#d97dd8"
Q115820635,Alfred Neut,"<[1710.0, 1710.0]>",Person,1710,1710,16.382978,"#d97dd8"
Q5006521,Charles Hodgson Fowler,"<[1710.0, 1710.0]>",Person,1710,1710,12.553191,"#d97dd8"
Q115823191,Vincent Lefere,"<[1710.0, 1710.0]>",Person,1710,1710,25.319149,"#d97dd8"
Q115826830,Benedictus Goeman,"<[1710.0, 1710.0]>",Person,1710,1710,21.489361,"#d97dd8"
Q122779793,Delphine Frederica Marie Blancke,"<[1710.0, 1710.0]>",Person,1710,1710,10,"#d97dd8"
Q131957313,Leonie Sophie Marie De Ketelaere,"<[1710.0, 1710.0]>",Person,1710,1710,20.212765,"#d97dd8"
Q117244772,Marie Antoinette Descamps,"<[1710.0, 1710.0]>",Person,1710,1710,10,"#d97dd8"
Q2203619,Camille Looten,"<[1710.0, 1710.0]>",Person,1710,1710,16.382978,"#d97dd8"
Q975292,Jan Van Beers,"<[1710.0, 1710.0]>",Person,1710,1710,21.489361,"#d97dd8"
Q125306156,Adelaida Antonia Vuylsteke,"<[1710.0, 1710.0]>",Person,1710,1710,12.553191,"#d97dd8"
Q122963909,Eduardus Edmondus Van Wtberghe,"<[1710.0, 1710.0]>",Person,1710,1710,13.829787,"#d97dd8"
Q125257816,Jeannette Marie Rosseeuw,"<[1710.0, 1710.0]>",Person,1710,1710,10,"#d97dd8"
Q122963358,Edouard Amand Justin Marie Neut,"<[1710.0, 1710.0]>",Person,1710,1710,12.553191,"#d97dd8"
Q115815852,Emiel De Brabandere,"<[1710.0, 1710.0]>",Person,1710,1710,22.765957,"#d97dd8"
Q122987963,Paul Van Dorpe,"<[1710.0, 1710.0]>",Person,1710,1710,13.829787,"#d97dd8"
Q125352256,Ernestine Francisca Marie Van Langermeersch,"<[1710.0, 1710.0]>",Person,1710,1710,11.276596,"#d97dd8"
Q3531475,Johan De Stoop,"<[1710.0, 1710.0]>",Person,1710,1710,17.659575,"#d97dd8"
Q115842281,Angelus Dumelie,"<[1710.0, 1710.0]>",Person,1710,1710,22.765957,"#d97dd8"
Q122791049,Emfrentiana De Backere,"<[1710.0, 1710.0]>",Person,1710,1710,13.829787,"#d97dd8"
Q2163210,Jean van Ruymbeke,"<[1710.0, 1710.0]>",Person,1710,1710,18.936169,"#d97dd8"
Q42596,Frédéric Mistral,"<[1710.0, 1710.0]>",Person,1710,1710,13.829787,"#d97dd8"
Q122971101,Charles Louis Poublon,"<[1710.0, 1710.0]>",Person,1710,1710,11.276596,"#d97dd8"
Q961180,Jacob Verdam,"<[1710.0, 1710.0]>",Person,1710,1710,16.382978,"#d97dd8"
Q122971209,George Parker,"<[1710.0, 1710.0]>",Person,1710,1710,16.382978,"#d97dd8"
Q115834868,Henri Louis Joseph Messiaen,"<[1710.0, 1710.0]>",Person,1710,1710,21.489361,"#d97dd8"
Q125357784,Mary Catherine Cole,"<[1710.0, 1710.0]>",Person,1710,1710,21.489361,"#d97dd8"
Q125360612,Heloise Geneviève Gruselle,"<[1710.0, 1710.0]>",Person,1710,1710,13.829787,"#d97dd8"
Q115835156,Leonardus Lootens,"<[1710.0, 1710.0]>",Person,1710,1710,25.319149,"#d97dd8"
Q122872984,Gustaaf Verheust-Dekeyser,"<[1710.0, 1710.0]>",Person,1710,1710,11.276596,"#d97dd8"
Q116687356,Leonie Manceau,"<[1710.0, 1710.0]>",Person,1710,1710,15.106382,"#d97dd8"
Q122753360,Marie-Antoinette Pollenus,"<[1710.0, 1710.0]>",Person,1710,1710,16.382978,"#d97dd8"
Q18093100,Willem Lodewijk van Helten,"<[1710.0, 1710.0]>",Person,1710,1710,21.489361,"#d97dd8"
Q115833316,Aloysius Farasyn,"<[1710.0, 1710.0]>",Person,1710,1710,21.489361,"#d97dd8"
Q115839443,Constantinus Van Zieleghem,"<[1710.0, 1710.0]>",Person,1710,1710,22.765957,"#d97dd8"
Q123615494,Victor Vercruysse,"<[1710.0, 1710.0]>",Person,1710,1710,16.382978,"#d97dd8"
Q76019711,Jonathan Henry Woodward,"<[1710.0, 1710.0]>",Person,1710,1710,17.659575,"#d97dd8"
Q110039260,Jacob Lenaerts,"<[1710.0, 1710.0]>",Person,1710,1710,24.042553,"#d97dd8"
Q116687401,Thérèse Hubertine Abels,"<[1710.0, 1710.0]>",Person,1710,1710,13.829787,"#d97dd8"
Q111744944,Casper Lambertus van Langenhuijsen,"<[1710.0, 1710.0]>",Person,1710,1710,17.659575,"#d97dd8"
Q115831919,Octavus D'Hooghe,"<[1710.0, 1710.0]>",Person,1710,1710,21.489361,"#d97dd8"
Q125559890,Henri Van De Wattyne,"<[1710.0, 1710.0]>",Person,1710,1710,24.042553,"#d97dd8"
Q120488044,Prosper Bernard,"<[1710.0, 1710.0]>",Person,1710,1710,13.829787,"#d97dd8"
Q120829902,Jules Roose,"<[1710.0, 1710.0]>",Person,1710,1710,18.936169,"#d97dd8"
Q11071766,Alphonse de Voss,"<[1710.0, 1710.0]>",Person,1710,1710,21.489361,"#d97dd8"
Q2159132,Pieter Lansens,"<[1710.0, 1710.0]>",Person,1710,1710,15.106382,"#d97dd8"
Q21549953,Johannes Franck,"<[1710.0, 1710.0]>",Person,1710,1710,17.659575,"#d97dd8"
Q115813025,Auguste de Laage de Bellefaye,"<[1710.0, 1710.0]>",Person,1710,1710,15.106382,"#d97dd8"
Q115814591,Evarist De Boeck,"<[1710.0, 1710.0]>",Person,1710,1710,24.042553,"#d97dd8"
Q116508494,Jemima Stroud,"<[1710.0, 1710.0]>",Person,1710,1710,17.659575,"#d97dd8"
Q3185717,Joseph Van den Gheyn,"<[1710.0, 1710.0]>",Person,1710,1710,15.106382,"#d97dd8"
Q125218585,Helena Meurisse,"<[1710.0, 1710.0]>",Person,1710,1710,10,"#d97dd8"
Q115817919,Charles Louis Goemaere,"<[1710.0, 1710.0]>",Person,1710,1710,25.319149,"#d97dd8"
Q136805839,Jan Ferdinand Tuerlinckx,"<[1710.0, 1710.0]>",Person,1710,1710,21.489361,"#d97dd8"
Q136703696,Petrus Alfons Beelaert,"<[1710.0, 1710.0]>",Person,1710,1710,24.042553,"#d97dd8"
Q136734381,Roland Joseph De Meester,"<[1710.0, 1710.0]>",Person,1710,1710,13.829787,"#d97dd8"
Q115982585,Carolus Ludovicus Brondel,"<[1710.0, 1710.0]>",Person,1710,1710,22.765957,"#d97dd8"
Q136735429,François Joseph Brondel,"<[1710.0, 1710.0]>",Person,1710,1710,13.829787,"#d97dd8"
Q115979812,August Busschaert,"<[1710.0, 1710.0]>",Person,1710,1710,22.765957,"#d97dd8"
Q115831995,Franciscus-Xaverius Ciamberlani,"<[1710.0, 1710.0]>",Person,1710,1710,20.212765,"#d97dd8"
Q115812384,Bernardus Josephus Colier,"<[1710.0, 1710.0]>",Person,1710,1710,24.042553,"#d97dd8"
Q136747037,Victor Julien Coornaert,"<[1710.0, 1710.0]>",Person,1710,1710,20.212765,"#d97dd8"
Q115811027,Carolus Ludovicus Crupelant,"<[1710.0, 1710.0]>",Person,1710,1710,20.212765,"#d97dd8"
Q115813874,Jules François De Lorge,"<[1710.0, 1710.0]>",Person,1710,1710,17.659575,"#d97dd8"
Q136750770,Amandus Cornelius Dequidt,"<[1710.0, 1710.0]>",Person,1710,1710,18.936169,"#d97dd8"
Q125246358,Henricus De Vriese,"<[1710.0, 1710.0]>",Person,1710,1710,11.276596,"#d97dd8"
Q136759797,Charles Adolphe De Waele,"<[1710.0, 1710.0]>",Person,1710,1710,22.765957,"#d97dd8"
Q136759995,Edmond Désiré Deckmyn,"<[1710.0, 1710.0]>",Person,1710,1710,15.106382,"#d97dd8"
Q136762833,Edmond Antoine Marie Gilleman,"<[1710.0, 1710.0]>",Person,1710,1710,11.276596,"#d97dd8"
Q115809938,Josephus Charle,"<[1710.0, 1710.0]>",Person,1710,1710,25.319149,"#d97dd8"
Q18415039,Philippe Van der Haeghen,"<[1710.0, 1710.0]>",Person,1710,1710,16.382978,"#d97dd8"
Q125535061,William Leadbitter,"<[1710.0, 1710.0]>",Person,1710,1710,16.382978,"#d97dd8"
Q120721942,Edouard Lietaer,"<[1710.0, 1710.0]>",Person,1710,1710,27.872339,"#d97dd8"
Q117244596,Hortense Gezelle,"<[1710.0, 1710.0]>",Person,1710,1710,16.382978,"#d97dd8"
Q122853878,Catherine Simpson Mackenzie,"<[1710.0, 1710.0]>",Person,1710,1710,18.936169,"#d97dd8"
Q119637011,Louis Wallays,"<[1710.0, 1710.0]>",Person,1710,1710,10,"#d97dd8"
Q123417058,Adela Pauline Courtens,"<[1710.0, 1710.0]>",Person,1710,1710,13.829787,"#d97dd8"
Q123050592,Ruth Rose Drew,"<[1710.0, 1710.0]>",Person,1710,1710,13.829787,"#d97dd8"
Q125342034,Maria Helena Pieters,"<[1710.0, 1710.0]>",Person,1710,1710,10,"#d97dd8"
Q125351404,Louisa Maria Anna Verdbois,"<[1710.0, 1710.0]>",Person,1710,1710,12.553191,"#d97dd8"
Q3067739,Joaquim Rubió i Ors,"<[1710.0, 1710.0]>",Person,1710,1710,18.936169,"#d97dd8"
Q115835605,Emiel Minne,"<[1710.0, 1710.0]>",Person,1710,1710,24.042553,"#d97dd8"
Q123399726,Marie Sophie Joséphine Delva,"<[1710.0, 1710.0]>",Person,1710,1710,12.553191,"#d97dd8"
Q2345694,Edward De Gryse,"<[1710.0, 1710.0]>",Person,1710,1710,16.382978,"#d97dd8"
Q18533827,Edmond Van der Straeten,"<[1710.0, 1710.0]>",Person,1710,1710,16.382978,"#d97dd8"
Q120729903,Julien Maurus,"<[1710.0, 1710.0]>",Person,1710,1710,15.106382,"#d97dd8"
Q121078208,Louis Vercruysse,"<[1710.0, 1710.0]>",Person,1710,1710,11.276596,"#d97dd8"
Q120472271,Lawrence Toole,"<[1710.0, 1710.0]>",Person,1710,1710,24.042553,"#d97dd8"
Q125274323,Valentine Josephine Marie Terrière,"<[1710.0, 1710.0]>",Person,1710,1710,13.829787,"#d97dd8"
Q123050974,Katherine Wharton,"<[1710.0, 1710.0]>",Person,1710,1710,15.106382,"#d97dd8"
Q119860278,Hendrik Claes,"<[1710.0, 1710.0]>",Person,1710,1710,16.382978,"#d97dd8"
Q121078001,Frans Verbeke,"<[1710.0, 1710.0]>",Person,1710,1710,12.553191,"#d97dd8"
Q110039219,Edward Verschelde,"<[1710.0, 1710.0]>",Person,1710,1710,20.212765,"#d97dd8"
Q123055332,Jozef Bahri,"<[1710.0, 1710.0]>",Person,1710,1710,11.276596,"#d97dd8"
Q115838420,Carolus Van den Broucke,"<[1710.0, 1710.0]>",Person,1710,1710,16.382978,"#d97dd8"
Q115834468,Achilles Bohyn,"<[1710.0, 1710.0]>",Person,1710,1710,21.489361,"#d97dd8"
Q115104760,Clementia Hiers,"<[1710.0, 1710.0]>",Person,1710,1710,15.106382,"#d97dd8"
Q131928167,Marie Flore Joseph Goemaere,"<[1710.0, 1710.0]>",Person,1710,1710,11.276596,"#d97dd8"
Q119690392,Edmond Wallays,"<[1710.0, 1710.0]>",Person,1710,1710,18.936169,"#d97dd8"
Q1796639,Rafaël Verhulst,"<[1710.0, 1710.0]>",Person,1710,1710,12.553191,"#d97dd8"
Q2087117,René Vermandere,"<[1710.0, 1710.0]>",Person,1710,1710,21.489361,"#d97dd8"
Q121000890,Theofiel Van Heuverswyn,"<[1710.0, 1710.0]>",Person,1710,1710,13.829787,"#d97dd8"
Q51168899,Victor Lambrecht,"<[1710.0, 1710.0]>",Person,1710,1710,13.829787,"#d97dd8"
Q120377148,Hendrik Dobbelaere,"<[1710.0, 1710.0]>",Person,1710,1710,13.829787,"#d97dd8"
Q123742237,Odilon Van Den Berghe,"<[1710.0, 1710.0]>",Person,1710,1710,12.553191,"#d97dd8"
Q120644522,Emile Henri Adolphe Descamps,"<[1710.0, 1710.0]>",Person,1710,1710,18.936169,"#d97dd8"
Q120504176,François De Brouwer,"<[1710.0, 1710.0]>",Person,1710,1710,22.765957,"#d97dd8"
Q37793252,Marcel Provence,"<[1710.0, 1710.0]>",Person,1710,1710,20.212765,"#d97dd8"
Q125516501,Leopold Josephus Marie Nobels,"<[1710.0, 1710.0]>",Person,1710,1710,16.382978,"#d97dd8"
Q115835531,Augustinus Ghequiere,"<[1710.0, 1710.0]>",Person,1710,1710,15.106382,"#d97dd8"
Q115809464,Theodoor Luyssen,"<[1710.0, 1710.0]>",Person,1710,1710,24.042553,"#d97dd8"
Q115836065,Edezius Goormachtigh,"<[1710.0, 1710.0]>",Person,1710,1710,13.829787,"#d97dd8"
Q378133,Hendrik Conscience,"<[1710.0, 1710.0]>",Person,1710,1710,20.212765,"#d97dd8"
Q3163681,Jean-Aloys Van Steenkiste,"<[1710.0, 1710.0]>",Person,1710,1710,24.042553,"#d97dd8"
Q4902927,Edmond Van Hee,"<[1710.0, 1710.0]>",Person,1710,1710,16.382978,"#d97dd8"
Q136793801,Alphonse Marie Joseph Ghislain Antoine Maus,"<[1710.0, 1710.0]>",Person,1710,1710,11.276596,"#d97dd8"
Q1980194,Paul Allossery,"<[1710.0, 1710.0]>",Person,1710,1710,13.829787,"#d97dd8"
Q115820945,Edmond Houtave,"<[1710.0, 1710.0]>",Person,1710,1710,31.702127,"#d97dd8"
Q115816445,Constantin Lagae,"<[1710.0, 1710.0]>",Person,1710,1710,16.382978,"#d97dd8"
Q125365471,Mathilde Jeanne Marie de Robiano,"<[1710.0, 1710.0]>",Person,1710,1710,11.276596,"#d97dd8"
Q115836535,Jozef Van Damme,"<[1710.0, 1710.0]>",Person,1710,1710,24.042553,"#d97dd8"
Q123697088,Edward William Fulker,"<[1710.0, 1710.0]>",Person,1710,1710,12.553191,"#d97dd8"
Q123414712,Maria Juliana Lucia Delbaere,"<[1710.0, 1710.0]>",Person,1710,1710,11.276596,"#d97dd8"
Q55233295,Charles Van Cauwenberghe,"<[1710.0, 1710.0]>",Person,1710,1710,16.382978,"#d97dd8"
Q122854006,Jeanne Marie Emilie Colette Ghislaine de Bethune,"<[1710.0, 1710.0]>",Person,1710,1710,10,"#d97dd8"
Q122790642,Maria Joanna Maes,"<[1710.0, 1710.0]>",Person,1710,1710,10,"#d97dd8"
Q15627098,Albany James Christie,"<[1710.0, 1710.0]>",Person,1710,1710,18.936169,"#d97dd8"
Q122915335,Emiel Van Den Berghe,"<[1710.0, 1710.0]>",Person,1710,1710,13.829787,"#d97dd8"
Q115813641,Rijkaart Carette,"<[1710.0, 1710.0]>",Person,1710,1710,22.765957,"#d97dd8"
Q115818649,Jozef Roggeman,"<[1710.0, 1710.0]>",Person,1710,1710,22.765957,"#d97dd8"
Q123554207,Marie Colette Joséphine Caïmo,"<[1710.0, 1710.0]>",Person,1710,1710,10,"#d97dd8"
Q120629807,Vital De Vos,"<[1710.0, 1710.0]>",Person,1710,1710,13.829787,"#d97dd8"
Q115979029,Casimir Affenaer,"<[1710.0, 1710.0]>",Person,1710,1710,24.042553,"#d97dd8"
Q123051567,Agnes Cecilia Young,"<[1710.0, 1710.0]>",Person,1710,1710,10,"#d97dd8"
Q115819139,Petrus De Smedt,"<[1710.0, 1710.0]>",Person,1710,1710,22.765957,"#d97dd8"
Q128034737,Maria Euphemia Verbanck,"<[1710.0, 1710.0]>",Person,1710,1710,15.106382,"#d97dd8"
Q122780659,Mary Elizabeth Johnson,"<[1710.0, 1710.0]>",Person,1710,1710,13.829787,"#d97dd8"
Q119625085,August Selosse,"<[1710.0, 1710.0]>",Person,1710,1710,10,"#d97dd8"
Q115979952,Edward Declercq,"<[1710.0, 1710.0]>",Person,1710,1710,29.148935,"#d97dd8"
Q120514200,Élie Henri Marie Félix de Coussemaker,"<[1710.0, 1710.0]>",Person,1710,1710,10,"#d97dd8"
Q115823355,Augustus Rodts,"<[1710.0, 1710.0]>",Person,1710,1710,18.936169,"#d97dd8"
Q123050504,Leonida Euphrasia Demonie,"<[1710.0, 1710.0]>",Person,1710,1710,12.553191,"#d97dd8"
Q119797432,Julianus Maria Isidorus Blancke,"<[1710.0, 1710.0]>",Person,1710,1710,12.553191,"#d97dd8"
Q125353522,Julie Romanie Verbauwhede,"<[1710.0, 1710.0]>",Person,1710,1710,11.276596,"#d97dd8"
Q119794988,Louis Beyaert-Defoort,"<[1710.0, 1710.0]>",Person,1710,1710,12.553191,"#d97dd8"
Q121002664,Joseph Karel Lodewijk Van Impe,"<[1710.0, 1710.0]>",Person,1710,1710,21.489361,"#d97dd8"
Q116621699,Maria Magdalena Gezelle,"<[1710.0, 1710.0]>",Person,1710,1710,12.553191,"#d97dd8"
Q123050722,Mathilde Sophie Theresia Renodeyn,"<[1710.0, 1710.0]>",Person,1710,1710,13.829787,"#d97dd8"
Q56174577,Charles Alban Buckler,"<[1710.0, 1710.0]>",Person,1710,1710,17.659575,"#d97dd8"
Q115827506,Isidoor Van Cleemput,"<[1710.0, 1710.0]>",Person,1710,1710,24.042553,"#d97dd8"
Q115840173,Hendrik Van Witberghe,"<[1710.0, 1710.0]>",Person,1710,1710,25.319149,"#d97dd8"
Q115979996,Karel De Backer,"<[1710.0, 1710.0]>",Person,1710,1710,22.765957,"#d97dd8"
Q3171149,Jean Casier,"<[1710.0, 1710.0]>",Person,1710,1710,15.106382,"#d97dd8"
Q115838563,Felix Verstraete,"<[1710.0, 1710.0]>",Person,1710,1710,21.489361,"#d97dd8"
Q126113249,Domenico Pisani,"<[1710.0, 1710.0]>",Person,1710,1710,10,"#d97dd8"
Q122831276,Amélie Frère,"<[1710.0, 1710.0]>",Person,1710,1710,17.659575,"#d97dd8"
Q64727835,Macarios Haddad,"<[1710.0, 1710.0]>",Person,1710,1710,12.553191,"#d97dd8"
Q122884053,Bernard Joseph Weale,"<[1710.0, 1710.0]>",Person,1710,1710,20.212765,"#d97dd8"
Q125359350,Julie Lievrouw,"<[1710.0, 1710.0]>",Person,1710,1710,11.276596,"#d97dd8"
Q120639934,August Delbaere,"<[1710.0, 1710.0]>",Person,1710,1710,12.553191,"#d97dd8"
Q120491424,John Crawley,"<[1710.0, 1710.0]>",Person,1710,1710,10,"#d97dd8"
Q117229438,Elodie De Beer,"<[1710.0, 1710.0]>",Person,1710,1710,12.553191,"#d97dd8"
Q62117109,Antoon Verwaetermeulen,"<[1710.0, 1710.0]>",Person,1710,1710,13.829787,"#d97dd8"
Q115834873,Joannes Spillemaeckers,"<[1710.0, 1710.0]>",Person,1710,1710,25.319149,"#d97dd8"
Q116688354,Margareta Laura Augusta Lassence,"<[1710.0, 1710.0]>",Person,1710,1710,10,"#d97dd8"
Q115829742,Bernardus Nachtergaele,"<[1710.0, 1710.0]>",Person,1710,1710,17.659575,"#d97dd8"
Q115979543,Cyriel Vanden Berghe,"<[1710.0, 1710.0]>",Person,1710,1710,29.148935,"#d97dd8"
Q119627464,Louis Lorthioir,"<[1710.0, 1710.0]>",Person,1710,1710,10,"#d97dd8"
Q131928133,Pelagie Vuylsteke,"<[1710.0, 1710.0]>",Person,1710,1710,13.829787,"#d97dd8"
Q116672748,Marie Elise Amandine Lateur,"<[1710.0, 1710.0]>",Person,1710,1710,16.382978,"#d97dd8"
Q119729450,Alfons Algoet,"<[1710.0, 1710.0]>",Person,1710,1710,11.276596,"#d97dd8"
